symbol	TCGA-A2-A0EP-01A	TCGA-A2-A3XS-01A	TCGA-A2-A3XW-01A	TCGA-A2-A3XX-01A	TCGA-A2-A3XY-01A	TCGA-A2-A4S2-01A	TCGA-A7-A4SA-01A	TCGA-A7-A4SE-01A	TCGA-A7-A5ZV-01A	TCGA-A7-A5ZX-01A	TCGA-A8-A08X-01A	TCGA-A8-A09M-01A	TCGA-AQ-A54O-01A	TCGA-B6-A402-01A	TCGA-GM-A2DB-01A	TCGA-GM-A2DF-01A	TCGA-GM-A2DH-01A	TCGA-GM-A2DM-01A	TCGA-GM-A2DN-01A	TCGA-GM-A3XG-01A	TCGA-GM-A3XL-01A	TCGA-GM-A3XN-01A	TCGA-N5-A4RO-01A	TCGA-N9-A4PZ-01A	TCGA-NA-A4QW-01A
SYTL2	6.13793480735576	3.80897975240906	4.0852570864097	3.21102132892284	3.89724507760026	5.59354918067367	5.51395267222924	4.78488170486716	2.25832985592706	6.8497119910695	4.39229719420574	6.10778457180818	8.74704939352002	4.02573621840133	4.57071163122359	3.32287467254961	7.58319331611026	7.06723816091223	6.32554782438138	6.80854312369995	2.29573402169231	6.56370570523789	1.27364336452675	2.14334661057883	3.7678062458122
TCIM	3.3796831828932	2.5185370548818	1.80891566430339	2.21974380114522	2.97870726501922	5.71761980413756	2.84376617513894	3.26521521360493	0.69612885035944	4.9677338570345	1.48366548767805	4.31036408538042	4.18159237942262	0.256088299739802	2.78790756950891	2.23387042087124	4.14692792843701	6.64969641420193	5.71967007523555	4.60588533612312	3.72524935106096	4.99800859581142	2.15817404503794	3.01751887350627	3.00375573918802
PSMB8	8.76350749171052	6.79489153889609	8.6171984749956	8.32862807221091	9.42745008420536	10.4079076941866	7.76479513167753	8.61166901507793	6.56760047668659	7.09389400636162	5.90503353059863	8.68006546301765	7.86669416477632	6.53452851172524	8.93628606433259	6.07457787187845	9.76102967022862	8.15607718754352	10.0392842135562	7.04017159597103	10.3608568029115	8.71740499509374	5.15259103614513	6.80799639278058	4.63116140346152
PSMB9	8.20688018220964	5.44223996383726	8.14393556863592	6.46644993993047	8.62772411719998	9.75432193209675	7.33161052154142	6.592802288371	7.16100896823587	5.06830952782157	6.60602672784825	7.83066598805713	7.03127940728396	4.01769513817206	7.89417705228857	6.44650816602465	8.60702290320653	5.30168528307252	8.83409168769939	4.65547591928023	9.85115051757176	7.32179916004245	3.8093452313969	5.56575556517123	4.44934620245811
CD55	6.98449868107738	6.60276883833082	5.65764692458758	7.97132234091747	7.20881937657742	8.52966335868724	6.20346359965013	7.6905485067765	8.57919820584829	6.70844142162331	9.24516146787761	7.02655669369224	5.78653087217002	8.57279747731181	5.54460332289151	6.94182940813913	6.68488597584075	6.73572167820147	6.92195032449116	5.89405702034829	5.49026991732998	6.86361437570601	3.73362166042712	6.87441182509395	4.95008509898014
ITGA6	6.28987178729879	6.24788991916614	4.40040693283558	5.83236312133775	7.71435026389153	5.06240933195771	4.04436996028233	4.422141702703	3.95198871278686	6.33845509690336	6.21165578419253	3.66648078873112	4.02077812510922	4.75635051970964	4.24635306681445	4.77317560942794	5.51872972874251	9.2053711793276	5.95589231534561	6.54706588369815	3.95530146903484	5.34101529452152	2.02062396874608	3.4161387075267	6.67105738626099
SLCO1B3	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.06457819794736	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.02824447997245	3.38571502099297	3.02824447997245	3.02824447997245
THAP10	4.98353943479928	5.83217164904217	4.91341715544696	5.43296371010387	5.44060085981668	5.61921761728226	5.20928988075035	6.36248314926707	5.2144613945429	6.12599749138951	3.78127702958044	6.72053731726246	5.66054342180086	5.27016853757511	6.86316964797097	4.56779207472571	6.02061539975457	6.62817284354327	6.05950854336102	5.44910959599524	5.44320307762122	6.1699187574936	6.58942302274882	6.96544692301274	7.78267976117403
PTPN22	6.28411393519609	3.54087019988119	2.27378627896602	3.57230482390316	4.64664244484952	4.30180707679675	4.67865575507411	3.20812249059048	3.57316198640149	2.83280627311706	4.5445543780519	4.05500711015488	3.46648486621189	2.58472980410677	3.1890387202502	3.85540518341815	5.75596278624781	3.29512601179224	5.05526442460384	2.64270238080641	5.16161077419828	3.4705884985644	1.63652700287355	2.52320448605776	2.34509699630517
IRF6	3.2960710105714	3.74429070232066	3.5527768321216	4.22447133496709	3.80263326481193	4.74249490472321	4.06062313253841	5.29868556136195	4.81365238188629	4.03618231707175	3.90543283915699	3.4649148728976	3.23747646674533	4.59687985823369	2.71404275825392	2.93120508018687	4.54906348690755	3.62171688026985	4.25495385723299	3.54093764554128	2.5690197350992	3.41194227875739	1.38527711582478	3.38639138741815	1.44167800978513
ARMH1	5.51788751430549	4.23218772453367	3.58642499748076	3.74178753195814	3.30443373729566	3.79058970978678	4.09653921219809	2.76329294364977	5.67284471447232	3.77175538450879	2.39860454891246	2.4495451303949	4.90219158018967	3.30567853857641	4.41703428226248	3.74628791278154	3.58907932595063	3.57299835296684	4.85776624508958	4.34313277877285	4.44765248940372	4.79834931545189	2.45086939326415	2.92303886084614	2.46621766700299
SERINC2	3.95708070552398	5.52440073114249	4.69297068167754	4.30345720363015	3.22133538346433	6.85877006597339	4.95825468157283	4.38058143756485	1.83095615169059	5.80085949722222	3.65373441211952	3.90239933332571	4.69829431188282	2.97868862298211	5.93878383784471	3.69192157149213	6.72686231352537	5.68492515677201	4.75735630413661	5.60616427737495	3.89759154735327	5.42652065376747	4.48793673082261	2.65453225400433	2.2757178076668
ITGA2	4.47285451432859	3.55787302333535	4.90938335240743	3.38211239811285	4.12671634947836	7.8275407081911	5.19535065878321	4.63885763564613	1.55980492058937	6.75970348362602	4.54097884249776	5.22867200655841	3.52638097679555	2.99692000903993	2.3418367872857	2.33547036305763	3.97822744965542	7.87323349615185	7.63864838510088	5.95031594240291	2.04164193586654	5.44893960459886	2.53165124189085	3.69804427122289	2.24316070857078
ITGA4	6.24174803154332	4.22862373064757	2.32530458574747	3.31915379035766	4.80118501669424	4.96845925758846	5.35253721885047	4.4069089379574	3.29324501664197	3.14355513708957	4.84349566469495	4.70787654074123	2.4003625183745	2.49109050919999	3.24354354748719	4.00363783489771	5.64663032117262	4.32947657764384	5.47058668967994	1.93727444224582	3.16719489687193	3.91646475725378	5.27124312077543	4.58504989980603	6.79660879289378
DCK	7.74787843018344	7.18537002134734	5.47265867441865	6.83990332665669	7.22581919068465	7.35491913670115	7.71259716902983	7.51644558052264	6.67270496108027	7.24512037152001	6.70105809768712	7.68558017479343	6.47038712832684	7.44635661466723	6.67986427613449	6.88129270810048	9.50608371422221	7.72643094751439	7.87402499126545	6.10647219990559	7.69047433021154	6.7377255768997	7.18742901158216	7.12517686141527	8.10583912859496
ITGAL	6.66988461615862	3.92427494919751	3.79439244925354	3.56674028543333	4.84858848259296	5.63119883540463	5.38319118067752	3.1207396968882	2.28690828594173	2.7639375288582	4.53723525299072	4.88473536357079	4.6689194235647	2.02054927920056	3.82581176365945	4.28609800991049	5.89323346947626	3.40479257250969	5.1694230805859	2.43898468604059	3.7903577046035	4.8879856743439	0.59709992163226	1.76785050872046	2.26242924512138
SOWAHC	5.51389883221324	4.28124506241143	6.03041563144526	4.1653384555946	5.32516576774772	5.69732676900589	5.10710573821576	7.61948099593988	6.14050355693423	6.07024003087504	4.30276622857939	5.78811462277421	4.13318169120305	6.44154483336233	4.96843456851276	4.01398763866818	6.20710459164874	9.35488602683492	6.27202993946887	5.50725513054693	5.65990022785511	5.94925370471425	5.31040827263791	5.14036808755503	4.37666688393987
ITGB1	7.7453788521119	7.92793938620852	4.92679122465823	7.71340794369843	8.72919023838779	7.77121837708597	8.05212870656105	8.02320563641509	7.08603028131029	8.30124758073481	8.90200964243298	7.31693472316639	6.40634428085845	7.39247228125435	6.97260007100675	7.21268674511163	8.74895144691595	6.92283545176308	7.68247416178625	7.75115301027688	6.2774804254951	7.63944259336367	6.1018862393662	6.9869377294627	5.40931504423417
PMEPA1	6.90215932547015	5.75774174884509	4.99788122299065	5.42416294061164	6.98411889847415	5.73972686329086	6.48139023998747	7.65429027847634	4.65511097081434	7.39364549612577	7.4128633101985	2.91136753941595	4.84800856003115	6.06919999181746	5.5686452178427	4.61968500921524	3.24981643122859	3.79312186800533	5.97869746773764	4.09491556513477	4.69133931651684	6.94004073749293	4.29689891106573	6.89152101857011	5.06721984955291
PTGFRN	5.24234599349023	4.54210653859059	4.1861372507152	4.34019720218959	6.61452001890945	5.564369089891	6.2740970019566	6.86042797867228	6.15940086205416	5.88966467505774	5.61857525871015	5.35049413671071	3.68356665187846	3.68196535605425	4.5541621144253	4.68873076562139	6.78270361750987	4.90707165912823	5.93517534103223	4.08894688006797	4.79249307862457	5.92141653939177	4.43674840786394	5.1190154182812	5.71551030372726
ITGB2	9.45802456545467	4.89545744490387	5.80819657723484	5.18849742644699	5.94061584109477	6.15052740743459	5.9281833719905	5.97220243538766	7.25652494036755	3.27685328146261	6.033307473694	6.07184757006343	4.17917622719541	5.21804592422564	4.02763317908891	5.85309742209498	6.22288645313206	6.06679761341981	6.98521098169316	2.57679103170476	5.61039151877778	6.00385960833146	-0.230784329299841	2.80487481350883	2.96826759244882
JAKMIP2	4.13378118465412	3.25981293828253	3.25528464210105	3.35765194106525	3.25935983404692	3.1951954697483	4.21998103649846	6.26821098670874	5.2506419067887	3.29442816147914	4.30476450421506	3.4565895806641	3.24352451930397	3.92771454561003	3.50567672415775	3.24507670009395	4.85972229697518	3.2436115918643	4.53629598835577	4.63477737430256	3.14121739989924	3.55528526725968	6.57563744908729	6.96307742011512	7.65681816592048
ITGB5	7.60866443022907	5.84787479847956	7.86155061851508	5.61663937243074	7.14950596263321	9.30009795473456	7.68529030084657	8.57902196638151	6.48597509610289	8.44474384408207	7.71070022566569	6.57932918586079	5.97738931735755	5.61642630757691	5.87058756143435	4.62007755445362	7.38117088050032	7.65662011377033	7.72544850144128	7.50898408569174	5.81764146541544	7.98599289870191	4.66257637226191	7.96057435414396	4.67447530018634
AKR1C1	7.54717027620555	3.38752929012736	5.78199354129833	3.73654866868591	6.73440093084595	5.56910796384355	5.07147645050142	3.86674835670539	3.43720148370922	2.66462641770112	1.48982603159606	3.59142154724465	3.00044210821868	3.44681446049813	6.10602774754395	5.35722214578501	3.09272379070766	3.47919848290081	2.21531600330009	4.27045833815172	4.27729995223335	7.59215258032986	2.18577636143663	3.48660802719485	4.02142687781661
AKR1C2	7.74705185357023	1.89152525405503	5.70977057609496	2.56521278888309	5.85452368397095	3.52851243858344	4.91483449900538	3.5280345313127	4.38187394699268	1.51800977522945	0.949347236450822	4.89859224204045	2.35605661806022	1.25711885906265	3.98295221400321	5.19549925844926	2.11090420093194	5.57271116042677	2.70022439626811	2.65160670170671	5.82605640613489	7.30665656136234	1.49757759120868	2.13817870841382	4.46646895986113
GALNT18	5.91329965199509	5.86407439551386	6.60454325481072	4.48947579394651	6.47497549898741	4.70682623434119	4.80515780589064	5.39286584058465	7.35392971300938	5.07586568328555	4.4389475150666	3.12988830884127	6.39595948568059	3.68967465564774	5.83230469305905	4.28476466129403	4.76472552675113	4.37479725873185	4.36770407563243	3.91975009641884	6.43863512856176	6.10404741472391	4.64206115559213	4.42826020452768	4.52885419297869
BMAL2	5.78957014343887	4.74140953876333	3.75891937308607	4.04422759894267	7.08271013814186	6.48149485658608	5.46312242317999	6.43392995027631	4.78288529148116	3.71268686558162	5.22850293596868	4.92837435765335	3.61122058957658	3.83715822721184	4.60861498310394	4.83370518023179	6.37839336758757	5.84510008531974	7.17840607621032	3.76722003156801	7.51012176699056	4.54744954054392	5.85119993581992	4.00948665384945	3.97652657780396
LAPTM5	9.69718718329425	5.49418662031613	6.14165703773395	5.96253278858656	7.30906571132943	6.76503424826671	7.37498602454174	5.86721389943431	6.21797188948087	4.53813878588058	6.56749786299198	6.85635958250763	6.31118605767238	4.65750457547377	5.26680593848481	7.34170871344192	7.08204318105238	7.20984636928944	7.82330719420257	3.35302773617573	6.75369114798961	6.82728344489948	-1.71357981890837	3.39631293318273	3.21945848862934
PPP1R26	5.86079972687528	5.71187949062153	5.71979218794441	6.20695284308041	6.18025239448115	7.86703913571365	6.63523836994245	8.05101675038208	4.02228708603807	7.05478069358049	5.46402449878732	5.64638713464689	5.69956770288622	6.09541898021261	4.76665198528656	4.14232280729301	7.41090754316312	6.82416207470942	6.76328398623192	6.59684055986874	6.66498274514002	7.0138055982176	5.30419944490526	5.92576177243466	4.42569119136901
TBC1D10C	7.65151859209041	5.41618854427207	4.722325507393	4.48917317405859	5.70825425772245	5.36218524642654	6.04276931104547	3.81376816299703	2.4810834697806	2.85729586291478	3.70227780608369	3.93362606477853	4.4587924765599	1.94143659200588	4.30823936330734	4.80158645835458	5.96710248436068	2.62769664457761	5.81320816739001	3.15785729121514	4.56969935259516	5.09042778069416	1.47181877892614	2.34849729565743	2.9377934392155
JUN	8.98885838970105	6.61336363192729	6.95446066304735	6.78280068994022	8.17757697453014	6.92965382296748	6.1980578445129	7.60043615124396	6.55863610485183	5.79537068078382	5.04043409290816	3.89363752625829	5.13344236632864	5.35945821727023	6.03950640447438	6.10592524107692	7.05533426863049	4.67694705789823	7.58113044204272	7.05439959052952	3.74358698161492	8.93608854840033	5.68161847361616	6.11933523071513	6.24983191765156
FAM20C	7.66680074556379	5.81464694856918	5.07799746816929	3.84444788938925	7.19738593331345	4.50269108307019	4.83201396047973	7.01940436620503	10.1441490832845	6.25399950388934	5.52338166237583	2.53750806421676	5.45648682253991	3.69243724609524	7.18813359242191	6.46358051165077	3.31444786301815	5.27792106860102	5.00229586291696	6.28354746021495	6.46788717443853	6.47772476052824	6.01950393361747	7.64202836305912	5.04943612528106
JUP	4.84424598712706	7.34863743262057	9.0595340405715	8.47974571279625	6.53524005090989	7.07625451206701	7.64081763206153	7.53051046957943	4.54165763263454	7.26620530633161	6.39844575613504	7.28989657543717	5.67131351987599	7.57571645189475	5.35908558318337	5.78113616517244	6.70410766452358	5.96114823373944	6.46597493592899	7.04618899134948	6.68199281230047	6.43900544685828	4.61294290591128	5.45927653315656	5.70526060602792
RHBDL2	2.94474295537535	3.63260254729827	3.94572291396017	3.33949995994067	3.42438663277208	3.12406010604279	3.53574027860115	3.73157183403702	6.18514810714464	3.28632054005755	3.39842241343046	3.01035927869662	3.16928803673489	2.98258445656033	3.66637880256659	4.22805326326352	3.51847985527081	2.85451936323078	3.78541534349668	2.89227330262795	4.27243552573293	3.40989996917644	1.82358344302434	2.3980291978877	1.68368797212347
DUSP23	6.22793399704498	7.1477389059861	7.37922806575293	6.755627963895	7.41740650829956	6.38712469317631	5.32398514476671	7.58952545880377	8.34937741360217	7.20852266166587	5.75981381128097	4.50536157927392	8.45755060034741	7.81631771937816	6.84333431645489	5.91801304121684	6.87239814643977	4.39506115781952	6.16492067882745	7.359898659017	6.50086036190557	6.74118676818665	2.38039414146491	7.86495662103325	2.54542398857766
GSDME	6.36811358156678	7.41893546219864	3.77335266821548	7.84354634931557	5.82521405578021	5.1739980263084	5.56162032241717	5.41730666662813	4.32644752022931	6.96366035938352	6.59132383991282	5.01088432314998	4.29590512634998	3.94498249193521	3.54143146658274	5.07089945141562	4.3591162890709	5.6523359747889	4.60903129123759	4.71482883201392	3.95241134361315	5.15742943968836	4.43234241879291	5.4381805949929	5.96651205928091
PTPRC	8.67858981587781	5.08457623964162	2.8304776166739	4.66192457987698	6.2747081354887	6.34552498531745	6.85492611867085	4.3279669500473	3.28671951097662	3.25156961897992	5.68203006518575	5.60805372104138	2.48829917291452	1.91578044630658	4.9013737772286	5.11171803793806	8.25616178616799	4.60669420681011	7.42748366062288	1.67287953376658	4.5532984295666	4.89280087591795	0.449264121693706	1.5581300991273	2.5207407693579
PXDN	6.94981104088446	7.83840121472868	3.09669883621557	7.7806031706612	9.92432477173558	6.47279508081059	6.14322548484144	8.32489992231078	4.91700796338466	6.27151169657316	8.58714088875979	6.62514467801842	3.30575009164225	6.06727420120512	5.50512072607945	6.63328547861142	7.13464092480839	7.11056024639955	4.91461977423737	4.47762895532853	1.22746249975614	7.29869327109933	9.29439645496936	8.64188628778391	8.10784085166068
PTPRF	4.81304013713979	7.4691241512204	6.57607259607144	6.07684671475573	7.59276395362675	7.4151688052807	7.39088891615707	7.85751187492356	9.34000102647043	7.16169545716198	5.68909869409242	6.47646479248887	3.37682974311538	6.76533826705378	5.26890781990985	6.21183672270352	8.03228762734203	6.78187424499398	7.38225118994802	6.17887352618531	7.39433469013197	6.5880341634371	5.85333901212832	5.23299819407875	2.79493591323926
KIF15	5.46861463819492	6.24457559848654	4.32843959074232	6.64179093202569	7.02138923890053	4.87374925238275	5.1817967773118	6.68910049070578	5.35851955409674	4.67485222740712	4.06276941005712	5.75674237301932	4.97608518573279	6.55240797879177	5.40219404990359	6.15304577740773	8.66724961951602	4.07000504756301	6.41987274728658	4.27941150140778	6.85832822755198	5.62586396551925	8.03103982048625	7.05513780773932	7.89315502385531
PTPRK	4.35030438651961	6.28411793412107	3.72854284935618	7.47319957998901	6.92312939144105	7.60038350952613	6.71448264436552	8.091868401308	4.87401321449765	7.18100751314964	6.3033559656336	5.96612738275442	3.73093117934652	8.0282061176241	6.25896034791787	5.50040242247531	8.88606098667835	1.99052427884842	7.73275900437655	5.97555664701241	6.46729948963844	4.49533926561127	5.32812932110293	6.06611051801729	4.97348652176948
SACS	8.51074002945142	7.0382805982831	6.05533643174361	7.32174949015466	8.56437515537174	7.10319825654487	7.27167028777493	8.85710747171492	6.97360791539294	8.23769939485996	7.15336951231657	5.91654386383001	7.84547300098423	7.69754347375516	6.75198495930227	7.30835315536169	7.25643555383185	8.00848426463717	8.53707000028507	7.6102048276921	7.92107437976769	7.70512159850475	9.97831144813457	8.74556560292442	12.5326188842581
CXCR4	9.96539224413996	5.82818357729031	4.30637444782617	7.27316102154552	6.88881752117264	8.36521920062163	8.17759325590732	7.04196724512516	3.30521486849154	5.53958656481928	5.60964059746762	5.7136905792725	4.24423376357347	5.16530103191202	6.37191426231485	7.36330201630602	9.29363774096407	5.44395171982002	8.21393321500435	3.80666996160507	6.15255725659911	7.30318935917157	8.50191374350265	4.64390354380927	9.16034817954033
HEBP1	7.32070006703503	7.48826558254305	7.41450859785428	6.09173595615281	7.26085172803302	8.69127801056949	5.55941142191223	6.97745761035375	9.49707518785507	7.85334865047534	6.41312958828506	9.11953088489495	7.65916754588223	6.5408251403902	6.37581743971182	6.66721462952659	8.31369731957319	8.25335097006491	8.19899908723398	7.96473792949738	7.69385421947983	7.22557824226999	5.77928190898044	5.3624559287063	5.28571108525387
SCG2	7.03956390759283	4.20806014525996	3.23774800406567	3.45591116712706	5.73710008808146	7.59687990772518	3.80419455117827	6.48906529281457	4.2842024876737	4.40062731961546	3.89106580534971	3.36576682018923	2.39184780901957	3.79919720877118	4.62182194573562	3.53349432558203	9.96609441799825	8.50361976716046	3.95692669750555	2.94066558786469	2.79360924172088	5.72957523893291	4.32154991297173	5.63546008760029	4.84156555396448
NECTIN2	5.94898038557157	6.2896634850953	6.81016561743232	5.6519793488994	6.08043186424727	6.99358669419984	6.87437549848104	5.42415500008448	5.06922755514745	6.77791479963274	5.2937320020186	6.8606028570159	6.77517275874529	5.40681712358539	3.95726059198618	4.90103090287344	5.30494177431832	6.73753022257954	5.9355693324029	7.05150920316894	4.88701038125491	6.84939909909768	3.20348782142149	5.25932294675854	4.77515366095338
KCNJ15	3.89801261690251	2.57688365302969	3.07385869547069	2.6219277154748	3.20733729313949	2.60832682215013	2.4092735322808	3.1009895256442	2.18475225658066	2.41505549164917	3.34973851960952	2.29692020005233	2.2036244451856	2.71667313898142	2.39336886461666	2.87226771519391	2.83126366082746	2.36476086907183	3.85859574127241	2.3315741358546	2.37936126090244	2.65372190044484	2.56516480593194	3.83198858808698	3.31761311230201
NQO1	7.91147497981016	6.18219130022786	7.89218109126776	9.40395785230294	6.943870466483	10.2706688139604	9.96058514801638	6.04994882014787	5.40885884104353	8.12310475968535	6.82126196511831	6.77731738436272	10.6153232069563	7.95197930542977	9.74011079235639	3.11174643657827	10.5623915772203	8.93005407593056	8.76392224782245	8.34394117025117	8.33326211067922	8.19521095253987	3.17569832507401	5.58493874682612	3.19931014551387
PYGL	9.19003461193645	3.12090360730588	6.44028060615068	3.21908693515535	5.845070737823	9.07006445541327	7.39078445451157	5.68599668152223	5.8778970436461	6.08988721722867	5.52721441179391	4.31501326037784	6.90813427817577	8.19869134156036	9.35241335006567	4.85124337480206	5.0753577788908	8.81324919490443	7.20776331306312	6.06612121333394	7.7655309989446	8.16215362606226	7.56001900987001	6.90222554266281	8.50442997333793
TESC	7.46995127531364	4.54552773772196	6.84528757301952	4.77869294482642	5.62877593278232	5.66722495946215	4.31961659658634	4.42424163367383	5.78998530279219	8.18143407252438	3.4981483421443	4.35697912054901	6.15283158057083	3.30758096665704	3.37041746759565	4.70928155248496	4.43203038126979	3.04932970551126	6.06621241651813	12.0045171408548	4.52486139000146	5.41362469561859	4.13441599390012	5.7459518755341	3.42331935329347
RAB39B	4.23088887780103	4.02676982333616	2.87602343058908	4.26184898832789	3.21074148985977	3.0793178224083	4.4115774414253	4.04032923179877	5.17380457763521	4.20570195997858	4.19077293023564	6.5808116706811	5.08336944554685	3.2526484277302	3.69128185469769	3.92196505627406	5.92520829830667	5.4561552927116	5.47618682466424	4.59556153823543	5.5703506875746	3.60223160155435	3.23782334838272	4.50691994756263	4.41626469388505
RNF128	2.76468492953316	2.86277901269514	4.74662667696125	3.52771382888616	3.09872892742405	7.60042766994316	5.53962152631428	3.72349882169804	2.81389242740706	4.91690163851185	3.3569207905298	2.40244023546633	2.63369154041574	3.69022986123623	2.67113778932413	2.79178919125568	2.80802412874658	7.72561045268073	3.08652605429386	4.50102641044992	2.59767431362724	7.39864421531637	2.05053478385858	2.62506641497397	2.11787186494751
RAB13	9.28326904227087	8.74783121183603	7.87498182450221	9.74198977984582	8.42726766367494	9.04742725424641	6.48903787418163	8.16501704351006	9.01652002760223	8.86783026054341	7.35232958855298	7.31645731568263	9.05562324111853	9.5666259718593	8.62599731051939	9.02746792018237	10.0582302938634	8.61597972318071	9.71464166917411	8.54956904455872	7.66120338105088	9.30597640872176	7.13784206525922	8.71700784196812	5.57208840905707
RAC2	10.4760006331158	6.83218760666591	7.22026026320685	6.53991240749626	7.7998044416637	7.99028094543153	7.97441158061005	5.05650084507968	4.5612857309215	6.3682924680966	7.98448278272715	6.82904323929259	7.19766625691024	3.65937991522091	6.68154694522625	8.54931331554215	8.80695645852118	6.46323716928647	8.72196115944058	5.90629341710878	7.20743572776886	6.88463300697308	2.8521751459091	6.47101289793922	3.04710645879065
MOCOS	3.78846826765719	5.42934648148616	4.30859766988185	7.82670013740172	5.96082325114383	5.99993757418138	4.77361977254165	5.68511200324951	3.42067282443566	5.09537570326271	3.6326672599849	5.75433758127995	4.656958248626	6.1566956090998	6.42167356001068	4.87348605215466	5.30483440825544	4.49745691285331	6.72491647572634	6.09201048353125	8.52363129649085	3.74294026112666	2.11906541128723	4.78225290130961	1.68280589591811
FERMT3	8.95336908227049	5.05175226593009	5.82461384114005	4.94333012984332	6.66592516069038	6.21396124405276	6.20367038387857	5.0275889013035	5.51900928183966	3.77225766345112	5.26587393920481	5.47015022158756	4.20771399817311	3.9105713830047	4.61892050521485	5.62700225258478	6.38144443649373	5.19750603779407	6.3791692726458	2.99858985150766	5.75650864158043	5.97370082854516	0.699063699298905	3.2688257852664	3.40948667465897
FGFBP1	2.22772433441846	4.08972037125353	6.66605372218507	3.8886502744776	2.9322505106559	2.27764734835679	2.27441456623683	5.98512232037777	3.35271267289058	2.26397210395892	3.17144310700489	2.22772433441846	2.22772433441846	4.06117352730747	2.44938173206639	3.13220174966698	2.64215756688341	2.22772433441846	2.4856404211156	3.00710841397038	8.48819485856946	2.70680259427238	2.45881601387213	3.6801502956721	2.42356290399416
AMIGO2	3.84440340416967	2.74946945936433	2.69046951559009	4.04043638970628	3.69528340555208	4.46832844200898	5.79754011534283	7.24941073846877	4.62053080707572	6.51216915727656	3.66141829966894	7.65843874208068	3.17968810663828	1.97110240096574	2.6068848603069	2.66740055717116	3.93961835286374	2.85562453303863	5.33272235438609	7.03062102991238	2.5881713471795	4.65697236555637	2.01320861702281	2.71488247248284	2.51023881652709
DOCK2	7.29624001787663	4.25402390198164	4.2757847458604	4.72542720826758	5.61250829622752	5.36241073806547	5.57100757286403	4.00719232354337	3.85820587940056	3.64790883338705	5.29561617863585	5.11641598695445	2.5365070204866	2.54995815941589	3.55393313327227	4.51609724771489	6.18394532287128	4.77474992775929	5.66972225205931	2.81786485513448	4.59639557227303	4.55597832606667	2.04565369878785	2.37717035470692	2.58769162102856
RNASEH2B	8.10415619160116	7.73983139202287	6.39979530076766	6.67211115065445	8.02198414642435	6.69539765708472	6.58048781859282	7.55468280574259	6.65159515905893	7.47738533253968	6.1666611356941	6.89123394635393	7.63525772738021	8.17452543731691	7.03805003050812	7.13820643919364	7.50755678882132	7.85401336056909	8.22436961505007	6.76736473546053	7.44729554685679	7.31754789792151	6.89865644660618	5.62423246321596	8.82560240591335
RAG1	3.39069719817017	3.13225637807959	2.8893741721526	2.98071532227177	3.25314950427363	3.55556235908783	3.10719092649762	3.89182666806396	3.21382797100848	3.99755439392396	3.40471966756765	2.88659776537455	2.78621980125662	3.17514079225313	3.34512739254469	3.24109843211683	3.92109972751324	4.55777116477295	4.45670613250275	3.49701096677237	3.09087899261506	3.9881125672049	4.36896481944345	3.27519273987909	5.72847747519761
KRT5	2.5306296603066	3.37602625109705	6.48643433526205	2.99216647978717	4.59715057894458	3.6108961811112	3.47876795287062	6.49379490699755	5.81498314468795	4.77452991085632	4.87810753856858	0.802429351944361	1.36038942568025	4.49362548609181	3.08213781880365	1.0914949243455	2.902714909955	1.33905291476635	4.70697998082776	5.41687747190053	5.42439294055934	4.20472364213649	1.60765768934181	3.79857907024626	0.860026860313934
KRT6A	1.83620253907592	2.37547766310793	3.68377813079479	2.00940598089394	4.34914711764097	1.9886449242721	1.9289983996826	7.75371033244568	6.44980619002869	2.30394998422417	3.1784841379801	1.81982296027296	1.86373367395773	4.52051265841007	2.55227573445866	2.10723275337723	2.32626610003898	2.40412070359964	2.58496798734734	2.86092614798172	4.34974240281961	1.87235384703937	2.07927176242601	3.20309188850877	1.830827978642
KRT6B	1.98269379084321	4.26828745394474	3.35569954735535	3.37456987471026	5.00203406976755	3.6369361523838	2.14925173273403	6.40427253621612	6.09629110473378	3.83024802737659	2.6164072392962	1.88594307772547	2.00853421252872	4.94389659507963	4.04926812884949	2.58557253266713	3.08609248538315	2.42144531699512	4.28340616350439	4.55586430818328	3.70441677245311	2.84187856666944	1.87171523352284	2.6596071629228	1.85479678999671
KRT7	5.94477666679517	8.06820342977309	4.79709592852064	7.84854645452121	6.00877212809635	3.29691194344065	4.32128632222933	7.830871168516	5.62954789309006	6.24480572857927	7.3015479316289	1.49876635385955	3.32855814661685	7.67864500568926	7.69781431386696	6.85039205299748	6.24354849701623	3.65534698792504	6.14147309816376	6.85521368781091	7.00822215604609	5.58933906701001	1.0998276382991	5.31435902979741	-0.631370946835339
KRT8	4.602732259704	5.66980374806777	7.0597576129883	6.63486661377118	4.58505351156212	5.93429284225899	8.34503254648747	8.66273406583854	5.64679575601453	6.51805892342998	7.08597028228979	6.27180575103855	7.12284656583915	6.68068521998443	6.02081587124827	5.53307715540624	5.97700028745394	5.77785031858838	5.40404385644493	6.68689205679407	7.37402488104732	5.88583861789422	0.404748596244388	3.69210617270152	-0.486057077946702
